# r(1) ntot(2) grad2ntot(3) laplntot(4) tauk(5) tautf(6)  ptot(7) qtot(8) z(9) denstest(10) Fvw(11) vp(12) Fmggaus(13) Fcurvefit(14) divgradgrad2(15) divgradlapl(16) Har-dep-ind(17) vesp(18) Fmggapc(19) vpstitch4(20) vpts(21)  FxcPW91lb(22) FxcPW91lda(23) Fs1(24)  Fvw_ts(25) Fs(26) vxlda(27)  vcpw91(28) vw(29) Vresp(30) taupusbigZ(31) taurespts(32) Fpauli(33) FgeapauliusbigZ(34) zusbigZ(35) FmggausbigZ(36) FbigZnuc(37) 
0.000347222222222 3771.9725714059123 18435211298.919086 -776832854.9134434 636992.107397378 2624316.0195590267 0.13967694434811123 -22.20100920936279 -49.54250482724785 3771.9725714059123 0.23279490724685206 111.88098734560067 -48.309709920001 0.0 274508.6415766881 2658122877.427648 0.000887498394128912 -51770.38291084234 0.23279490724685206 428275.8071129139 -142.74961264446756 -0.030911696407860213 -0.016947478563830557 41.241123852677454 74.23615893845616 4.522816405704361 -11.496736193799538 -21.507156740901912 51649.14045493877 104.97088857253581 -165048866.64090085 107080367.00315791 41.008328945430605 -62.8921461480979 -63.8921461480979 0.23279491472571023 0.27200920647109217
0.000351493055556 3771.3927386923715 18429451719.469532 -767592128.5293068 636897.2391288474 2623643.6983451657 0.13969056121513077 -21.942541083611804 -48.96815138760421 3771.3927386923715 0.23281760202521795 111.88260566170703 -47.73533378557899 0.0 -57252.17848717734 116727658.0041578 0.0008983736669890337 -51140.49851299172 0.23281760202521795 428166.1864341631 -117.50301621021208 -0.030913304020767297 -0.016947822721692624 40.722405397978406 73.37462121406455 4.4568307879460995 -11.496147065677551 -21.506072018568773 51044.50156880008 104.97088722832277 -163063335.9291863 105787101.88711806 40.489587795953184 -62.15147888870609 -63.15147888870609 0.2328176096829755 0.2720319014920032
0.000355816420139 3770.8058657768624 18423677528.138668 -757970633.0930157 636801.6976401682 2622963.284121419 0.13970475932278772 -21.673119797793042 -48.36945845335163 3770.8058657768624 0.23284126553797954 111.8838927869746 -47.136617187813656 0.0 -23334.047957742907 -152400806.15183064 0.0009093816950045341 -50518.267556928666 0.23284126553797954 428055.25419267436 -125.2460160347764 -0.030914954772451087 -0.016948177766320592 40.23066112886196 72.47657392484811 4.412526898913308 -11.495550722999704 -21.504990193715262 50414.526531087606 104.9708858506412 -160995976.12865317 104440534.57424356 39.997819863323976 -61.37942421964934 -62.37942421964934 0.23284127377250186 0.2720555652457929
0.000360192962107 3770.211868317415 18417799784.736702 -748651121.7678051 636704.6919849413 2622274.6816621134 0.13971887269055158 -21.412262615065092 -47.789796733760284 3770.211868317415 0.232864787817586 111.88541750740355 -46.5569319459427 0.0 -5592.345414279192 34077278.13593581 0.000920524086165079 -49903.59704892667 0.232864787817586 427942.98741011193 -120.62776118665352 -0.030916622114187903 -0.01694854383207924 39.73713301729228 71.60707350470122 4.360923863567375 -11.494947077806982 -21.503892462509707 49804.47318020253 104.97088443849682 -158993526.6563069 103136250.21862707 39.5042682294747 -60.63191158735887 -61.63191158735887 0.23286479647928693 0.27207908779890533
0.000364623335541 3769.6106605253967 18411945465.085022 -739424486.6364557 636606.670139337 2621577.7941370853 0.13973387300546608 -21.153992310187483 -47.215884945609915 3769.6106605253967 0.23288978834244348 111.88617875417353 -45.982995157267474 0.0 -22834.093463850157 41093967.89639861 0.0009318024675818689 -49296.39512553598 0.23288978834244348 427829.37275902065 -117.41622145920701 -0.03091834538838466 -0.01694892105571971 39.250456961927355 70.7461974889674 4.310811564005359 -11.494336040605647 -21.50280584707609 49200.48170992385 104.97088301488675 -157011049.38245678 101844974.28314154 39.017567173584915 -59.89181390443472 -60.89181390443472 0.23288979757872064 0.27210408848927303
0.000369108202568 3769.0021549456355 18406029164.67033 -730245753.5545743 636507.3430332522 2620872.522859004 0.13974912126473135 -20.897022285100842 -46.6448630354311 3769.0021549456355 0.2329152021078856 111.8868473411442 -45.41194783332322 0.0 -25150.29462550718 -15590826.197316827 0.0009432184856968839 -48696.57103938415 0.2329152021078856 427714.39493469923 -118.50397678335867 -0.03092009914098692 -0.016949309576722093 38.772390486908314 69.88965615244403 4.264031273819785 -11.493717520141784 -21.501712293253668 48599.56877489405 104.97088162901548 -155038874.93005085 100560410.1152108 38.539475284800425 -59.15544292132347 -60.15544292132347 0.23291521150114902 0.27212950293523386
0.000373648233459 3768.386264552356 18400026769.01707 -721196864.2815834 636406.7787690222 2620158.7697145566 0.13976444287520787 -20.643697414951447 -46.081941578225745 3768.386264552356 0.23294073812534646 111.8876502370033 -44.8490008401004 0.0 -20595.79986198539 -1600315.9044183209 0.0009547738066777496 -48104.03514575028 0.23294073812534646 427598.03699987853 -118.36634686536854 -0.03092187660136424 -0.01694970953408089 38.29936662078127 69.04526545463015 4.217045178412629 -11.493091425529968 -21.500606746306012 48007.16940563121 104.9708802680389 -153094614.0565612 99294029.53214636 38.06642588265592 -58.4295180223905 -59.4295180223905 0.23294074824299515 0.27215503939334484
0.000378244106731 3767.76290088669 18393960690.802883 -712259226.430623 636305.0049804474 2619436.4350074283 0.13978001664288922 -20.39348665551613 -45.525940740617905 3767.76290088669 0.23296669440481538 111.88839423431692 -44.29297404621309 0.0 -22710.40280192552 6606406.198358634 0.0009664701164970661 -47518.69888893504 0.23296669440481538 427480.28308462776 -118.14642394874681 -0.030923685221167178 -0.01695012106917009 37.83203804963657 68.21125554612524 4.170576935812839 -11.492457664358646 -21.499494035410038 47422.05195902171 104.97087893442925 -151174271.7174769 98043229.7570297 37.599071355231764 -57.71251773744539 -58.71251773744539 0.23296670485384463 0.2721809959413428
0.000382896509244 3767.1319745937826 18387814655.755882 -703422922.9326936 636201.8373583116 2618705.418082844 0.13979572764845524 -20.14610687237026 -44.976231164746444 3767.1319745937826 0.23299287941409208 111.88917033404883 -43.74323828533235 0.0 -21984.885962378838 -4990096.4234377565 0.0009783091211942206 -46940.47478959228 0.23299287941409208 427361.1170082962 -118.4137525731494 -0.03092552063780347 -0.01695054432492375 37.37069532062803 67.38668245398162 4.124983636303356 -11.491816143234226 -21.498370771058323 46843.559407790184 104.9708776281724 -149275715.94612673 96806622.40411238 37.13770244121394 -57.00363046386928 -58.00363046386928 0.23299289036494042 0.27220718126262167
0.000387606136307 3766.4933952751408 18381595902.98029 -694701046.3921744 636097.425059251 2617965.617158495 0.13981163970675667 -19.90193382904873 -44.43364797522941 3766.4933952751408 0.23301939951126113 111.88995100899 -43.20062857571815 0.0 -21096.58618826597 1735647.1051609735 0.0009902925471029368 -46369.27643121226 0.23301939951126113 427240.522152721 -118.21187722482864 -0.03092738568277499 -0.016950979446067604 36.91466415527129 66.57279882967369 4.079647019285322 -11.491166767629153 -21.497238561129997 46272.561792548564 104.97087634911084 -147401761.10552987 95586040.5362873 36.68164475576003 -56.30393315307089 -57.30393315307089 0.23301941104356028 0.27223370197556107
