# r(1) ntot(2) grad2ntot(3) laplntot(4) tauk(5) tautf(6)  ptot(7) qtot(8) z(9) denstest(10) Fvw(11) vp(12) Fmggaus(13) Fcurvefit(14) divgradgrad2(15) divgradlapl(16) Har-dep-ind(17) vesp(18) Fmggapc(19) vpstitch4(20) vpts(21)  FxcPW91lb(22) FxcPW91lda(23) Fs1(24)  Fvw_ts(25) Fs(26) vxlda(27)  vcpw91(28) vw(29) Vresp(30) taupusbigZ(31) taurespts(32) Fpauli(33) FgeapauliusbigZ(34) zusbigZ(35) FmggausbigZ(36) FbigZnuc(37) 
0.000625 606.8975163968083 147312640.0743558 -38588183.02232218 30929.85379642279 124909.1314478308 0.14574434993052107 -23.169753028687985 -51.70425761920371 606.8975163968083 0.2429072498842018 29.222181880386657 -50.461350369319504 0.0 1560.8838109388548 14703005.259895062 0.001563841356819914 -15969.002094078813 0.2429072498842018 18132.17998149313 -35.238120601092305 -0.05784126478507174 -0.03172294651447564 43.026806991965884 77.4754173455108 4.691410933958601 -6.253025179347329 -11.905316192903063 15945.669289670624 28.25246265250115 -8204036.105796516 5322713.830753175 42.78389974208168 -65.68003484375352 -66.68003484375352 0.2429072562903668 0.24082781437020673
0.0006404375 606.7101771683705 147220442.2882393 -37647571.63925971 30920.323899850137 124844.8757543917 0.1457730968029939 -22.616610060146204 -50.475093610403405 606.7101771683705 0.2429551613383232 29.22264046367637 -49.23213844906508 0.0 -6220.676878095144 8676460.672010882 0.0016023184097646885 -15583.328263442338 0.2429551613383232 18122.86146954459 -32.241731022584645 -0.05784575316326673 -0.03172266669362607 41.97980076283781 75.63165536182568 4.581743155777926 -6.252381711306501 -11.903791584240807 15562.990324003995 28.252462294873975 -8001925.501548185 5191069.919051505 41.73684560149949 -64.09494545287093 -65.09494545287093 0.2429551682931168 0.2408757268919206
0.00065625630625 606.5182710377887 147126968.82558224 -36721934.83929762 30910.69302499773 124779.06736743097 0.14580349263498074 -22.0721726091871 -49.26527763913427 606.5182710377887 0.24300582105830124 29.223006973784663 -48.022271818075964 0.0 -8657.362980463728 508537.1840937686 0.0016417383816798232 -15206.950954228638 0.24300582105830124 18113.31831450603 -32.491668045298866 -0.0578505107268978 -0.03172246984063017 40.96482218725649 73.81691451834864 4.481576327979394 -6.2517224196285825 -11.902261970327594 15186.361548153665 28.252461919175072 -7803034.8592301 5061523.479248029 40.72181636619818 -62.53480670962924 -63.53480670962924 0.24300582885442001 0.240926386989879
0.000672465837014 606.3216882128175 147030668.44636723 -35817535.96411701 30900.746951155048 124711.6696414742 0.1458340705809898 -21.540207143657813 -48.08317746084105 606.3216882128175 0.24305678430164968 29.22344701727529 -46.8401206765394 0.0 -7738.8225379144915 -1709297.970371211 0.001682124191552925 -14839.646077458503 0.24305678430164968 18103.54518376569 -33.18190583100659 -0.05785543506199531 -0.03172235800398894 39.975266988649146 72.04374726316104 4.384790311378214 -6.251046917001727 -11.90070478047338 14818.36487640797 28.252461524501662 -7608710.017002034 4934951.3658596 39.732210204347496 -61.01040936165669 -62.01040936165669 0.24305679263021307 0.24097735131154296
0.000689075743189 606.120316691443 146931702.61579823 -34936417.938616686 30890.348296307173 124642.64523079006 0.14586506027723822 -21.021949113359994 -46.93153885972924 606.120316691443 0.24310843379539704 29.223670991207417 -45.68843042593384 0.0 -6820.321047463409 -340603.1980150476 0.001723499306414439 -14481.194945695286 0.24310843379539704 18093.536681472408 -33.24852029184149 -0.05786054659329838 -0.031722333276827164 39.00826951233276 70.31627214499538 4.289027998713253 -6.25035480793725 -11.899122690977476 14459.845548094423 28.25246112754901 -7419390.138398912 4811639.617867683 38.76516107853736 -59.525294289615445 -60.525294289615445 0.24310844328956338 0.24102900137079697
0.000706095914045 605.9140415808957 146830486.7006818 -34077009.08507147 30879.70365605511 124571.95585888604 0.14589694613958323 -20.516461058663307 -45.808279309828954 605.9140415808957 0.2431615768993054 29.22386989421506 -44.56511773292965 0.0 -6774.350596081063 366228.1589789045 0.0017658877533788416 -14131.384142971701 0.2431615768993054 18083.287317546612 -33.1228013529053 -0.057865884286048795 -0.03172239780954485 38.06417653067909 68.63136510577701 4.195164176121848 -6.24964568639892 -11.897522145533154 14110.158863764329 28.25246076423019 -7234737.569858702 4691368.236813165 37.821014953779795 -58.0767759483053 -59.0767759483053 0.2431615870385173 0.2410821456564307
0.000723536483122 605.7027451445023 146726925.42325318 -33237981.338872667 30868.838558961288 124499.56233777966 0.14592970816401596 -20.02295071248608 -44.711638187989834 605.7027451445023 0.24321618027335995 29.224109582296677 -43.46842200771648 0.0 -6744.376327386112 -27061.461374787566 0.001809314132627814 -13790.00539753151 0.24321618027335995 18072.79147667447 -33.141442433336124 -0.05787145071017708 -0.03172255380926119 37.143146530008735 66.98638522189363 4.103870818210239 -6.248919135930785 -11.895902059235311 13768.759857157409 28.25246042571072 -7054466.895794024 4573951.31806445 36.89993034973538 -56.662583894508444 -57.662583894508444 0.2432161915623119 0.2411367500789381
0.000741407834255 605.4863070055279 146620877.872961 -32419193.678218387 30857.69669437328 124425.424641149 0.1459632824123886 -19.54133998641201 -43.64144186967467 605.4863070055279 0.243272137353981 29.224336263653623 -42.39816973232069 0.0 -6509.660620440319 -84349.19910732638 0.0018538036307955371 -13456.855458003665 0.243272137353981 18062.043410064955 -33.156602163135176 -0.05787724535470674 -0.03172280353642076 36.244314706035816 65.38107209206068 4.014773939092941 -6.248174730323806 -11.894260675571445 13435.593116516102 28.252460113960787 -6878547.819282817 4459369.14242235 36.00104256868184 -55.282494225926854 -56.282494225926854 0.24327214980328782 0.2411927082469132
0.000759720607762 605.2646039795735 146512326.83648244 -31620211.54439418 30846.29508572672 124349.50185033047 0.14599772962678992 -19.071374075016134 -42.59712421059406 605.2646039795735 0.2433295493779832 29.22457488649383 -41.35379466121608 0.0 -6358.981717041223 32313.693979280528 0.0018993820343167465 -13131.73597227655 0.2433295493779832 18051.037247204247 -33.14640738277558 -0.057883276834682196 -0.03172314930816458 35.3670990816426 63.81457646609843 3.9277731875922557 -6.247412033004071 -11.892598072692971 13110.48216296647 28.252459829309725 -6706886.984801698 4347560.899190526 35.12376953226462 -53.93577686281558 -54.93577686281558 0.2433295630418072 0.2412501216512959
0.000778485706773 605.0375100315672 146401202.41480008 -30840468.253763355 30834.62045911676 124271.7521431897 0.14603305991682738 -18.61271833012463 -41.5779415631167 605.0375100315672 0.24338843319471232 29.224818152900184 -40.33455312992199 0.0 -6210.775984072824 -16991.505086263558 0.0019460757431444954 -12814.45336951243 0.24338843319471232 18039.766995431983 -33.148419754215865 -0.05788955020782486 -0.03172359349945709 34.51105780710744 62.28578286694347 3.8428980061200546 -6.246630596847449 -11.890913555261708 12793.195863313476 28.252459572035523 -6539362.627883816 4238447.279494392 34.267669373912724 -52.62147282150624 -53.62147282150624 0.2433884483566774 0.24130900686383083
