# r(1) ntot(2) grad2ntot(3) laplntot(4) tauk(5) tautf(6)  ptot(7) qtot(8) z(9) denstest(10) Fvw(11) vp(12) Fmggaus(13) Fcurvefit(14) divgradgrad2(15) divgradlapl(16) Har-dep-ind(17) vesp(18) Fmggapc(19) vpstitch4(20) vpts(21)  FxcPW91lb(22) FxcPW91lda(23) Fs1(24)  Fvw_ts(25) Fs(26) vxlda(27)  vxlb(28) tauresp(29) Vresp(30) taupusbigZ(31) Vp1(32) Fpauli(33) FgeapauliusbigZ(34) zusbigZ(35) FmggausbigZ(36) FbigZnuc(37) 
0.00339385658867 13.282759632083767 6347.647287258491 -46457.83259165341 59.73577359419499 213.90245914367011 0.16755984851667785 -16.28937534576781 -36.44684869210132 13.282759632083767 0.2792664141944631 1.808984527152599 -35.16758227790686 0.0 -491.9579882827037 27.232753699999297 0.00790276572585744 -878.3136259477117 0.2792664141944631 24.326992112037615 -2.980035864112665 -0.22130749785157494 -0.1224981673887485 30.237997799823273 54.577184233420496 3.4464065172108422 -1.7490994179880028 -3.3403018004572576 29.77367929696606 1.80898446377988 -9840.616181955571 -874.1173443276211 29.95873138562881 -46.00515684275516 -47.00515684275516 0.2792664398459983 0.16258582145583889
0.00347768484641 13.276082588070848 6341.068475552453 -45302.955500314834 59.703874738507686 213.72327991150098 0.16761077359930096 -15.897761179458543 -35.576670433758686 13.276082588070848 0.2793512893321683 1.8089845477116933 -34.29731914442652 0.0 -480.81812044771254 -462.3360715355296 0.008096310561369719 -857.0063634573294 0.2793512893321683 24.306660471112643 -2.9793517552545836 -0.2213122507721376 -0.1224741214180535 29.50709929526367 53.271888554193985 3.373947016306494 -1.748806286851888 -3.3399389907756283 29.042676371538626 1.8089844772895654 -9592.542925546684 -852.8162088950185 29.227748005931502 -44.88300446034136 -45.88300446034136 0.279351317552485 0.16267070117678628
0.00356358366212 13.269244210142993 6334.338554874933 -44175.93057410404 59.671245816424175 213.53983352740775 0.16766308317684614 -15.515581979849 -34.727460819185694 13.269244210142993 0.27943847196141025 1.8089845696840616 -33.44802234722428 0.0 -468.7350304182843 -893.7253415470021 0.008294554205545791 -836.2127055331327 0.27943847196141025 24.285846911242135 -2.9788444034123813 -0.22131829159692168 -0.12245061679725733 28.793827820315617 51.99804507145807 3.3032423952821413 -1.7485059710486168 -3.339567713798372 28.329285660849646 1.8089844918626412 -9350.459296298583 -832.0278604171335 28.514389348354204 -43.787892599899656 -44.787892599899656 0.2794385029952592 0.1627578887564689
0.00365160417857 13.262240688467287 6327.454385038408 -43076.1251939582 59.63787204390387 213.35202231282426 0.16771681916537703 -15.142623700139506 -33.89874425092539 13.262240688467287 0.2795280319422951 1.8089845931919162 -32.6192162189831 0.0 -457.76498760420463 143.5059807655209 0.008497608700687225 -815.920271995763 0.2795280319422951 24.264540566373 -2.9777898789755 -0.2213256540380038 -0.12242766669689949 28.09773894870441 50.75494036574065 3.234230583287843 -1.748198295787501 -3.339187789760501 27.633107619256297 1.8089845075433821 -9114.229407190334 -811.741366781987 27.818210916762116 -42.71920794744907 -43.71920794744907 0.27952806615434034 0.16284745417126678
0.00374179880179 13.255068127487872 6320.412060757707 -42002.815514264694 59.60373168018964 213.15974654562788 0.16777200593329852 -14.778640032279894 -33.0899734138565 13.255068127487872 0.2796200098888309 1.8089846181689315 -31.810353403967667 0.0 -446.9751289735664 -940.6047085306968 0.008705588660820057 -796.1169810806362 0.2796200098888309 24.24273036223553 -2.9774890224093724 -0.22133436818919042 -0.12240528461381008 27.418453844798687 49.5417534508218 3.166906439495371 -1.7478830820832572 -3.3387989625673726 26.953682476605273 1.808984524378355 -8883.697758026776 -791.942090178367 27.138833834909857 -41.67624470375872 -42.67624470375872 0.2796200475601651 0.1629394381291407
0.00383422123219 13.247722544908012 6313.207662944676 -40955.43770960813 59.56880310269725 212.9629044458526 0.16782867016583541 -14.423440721816421 -32.30072555983773 13.247722544908012 0.27971445027639236 1.8089846448015396 -31.021011109561336 0.0 -435.54026345611817 -556.5729481860756 0.008918611325765019 -776.7910422631576 0.27971445027639236 24.220405000403417 -2.9765238883716165 -0.22134446531049803 -0.12238348437714464 26.755529302713125 48.35785018966446 3.1011907017524774 -1.7475601466888684 -3.338400976494601 26.290655096586633 1.808984542417019 -8658.74324361608 -772.6211150908215 26.475814852436734 -40.65845770720896 -41.65845770720896 0.2797144917812444 0.16303388516318984
0.00392892649662 13.24019986925632 6305.837990744049 -39933.32975418572 59.53307171738963 212.76139212406125 0.16788686043544362 -14.076800784502966 -31.530500795836883 13.24019986925632 0.2798114340590727 1.8089846730953831 -30.25068936177781 0.0 -425.62441492153755 57.0447806925508 0.009136796616199821 -757.9309492194141 0.2798114340590727 24.19755296968529 -2.9756181907001746 -0.221355982550658 -0.12236228015932613 26.108590474513576 47.20248071573563 3.0370642717768463 -1.7472293019651184 -3.3379936514671775 25.643605518322104 1.8089845617110103 -8439.223663040782 -753.7654760577744 25.828779040454503 -39.66520231320853 -40.66520231320853 0.27981147978671006 0.1631308762850916
0.00402597098109 13.232495938539907 6298.298543192489 -38935.86368044183 59.49651091531311 212.55510355950634 0.16794659357785194 -13.738506990097317 -30.77882530181308 13.232495938539907 0.2799109892964199 1.8089847030761654 -29.49891431251666 0.0 -415.3714062961079 -660.598660040077 0.009360267189551897 -739.5254729853046 0.2799109892964199 24.17416253664761 -2.9751388471394193 -0.22136895007704435 -0.1223416864834925 25.477262250349042 46.074934289620806 2.9744991238879734 -1.7468903557967197 -3.3375766757552277 25.012135715393377 1.8089845823152206 -8225.004123618304 -735.3632737482359 25.197351261052624 -38.69586749920429 -39.69586749920429 0.2799110396813529 0.1632304395658628
0.00412541246432 13.224606498688937 6290.5856372764365 -37962.48352336092 59.459102060279655 212.3439305733591 0.1680079110478822 -13.408371299166674 -30.04528127377466 13.224606498688937 0.2800131850798037 1.8089847349579093 -28.765268088694857 0.0 -405.1911863879842 -449.30607189602034 0.009589148496805274 -721.5636552746507 0.2800131850798037 24.15022174150228 -2.9743695790613174 -0.22138340463217568 -0.12232171823181166 24.86114916621708 44.97458418230205 2.9134382109693973 -1.7465431114980776 -3.337149823430425 24.39589468915018 1.808984604287204 -8015.965219446124 -717.4049888108768 24.581135981137272 -37.74991447978695 -38.74991447978695 0.28001324053417376 0.16333264419942006
0.00422731015219 13.216527201254516 6282.6951515049695 -37012.59025061192 59.420822625713924 212.12776278265528 0.16807084556144763 -13.08619028637052 -29.329416703877374 13.216527201254516 0.28011807593574606 1.8089847686085159 -28.049298627941628 0.0 -395.4513355482084 -355.69374597990236 0.009823568840199082 -704.0348019455278 0.28011807593574606 24.1257184019462 -2.9736783200213495 -0.22139938153927136 -0.12230239065649441 24.259894502804055 43.90075236383748 2.853855368443021 -1.7461873676849153 -3.336712825269667 23.79450271883341 1.8089846276878234 -7811.978285939757 -699.8792189594599 23.97977642686831 -36.82676036113132 -37.82676036113132 0.28011813700745025 0.16343754477147954
