# r(1) ntot(2) grad2ntot(3) laplntot(4) tauk(5) tautf(6)  ptot(7) qtot(8) z(9) denstest(10) Fvw(11) vp(12) Fmggaus(13) Fcurvefit(14) divgradgrad2(15) divgradlapl(16) Har-dep-ind(17) vesp(18) Fmggapc(19) vpstitch4(20) vpts(21)  FxcPW91lb(22) FxcPW91lda(23) Fs1(24)  Fvw_ts(25) Fs(26) vxlda(27)  vcpw91(28) vw(29) Vresp(30) taupusbigZ(31) taurespts(32) Fpauli(33) FgeapauliusbigZ(34) zusbigZ(35) FmggausbigZ(36) FbigZnuc(37) 
0.000173611111111 31746.596411624945 5223053172683.759 -26133661800.205605 21938765.03904406 91389690.4538906 0.1350178951419205 -21.446889964074483 -47.85978198704244 31746.596411624945 0.22502982523653417 505.81427965868556 -46.634752161805906 0.0 1349727.3052987815 6146990336.272 0.00045130754599129256 -207177.28387793517 0.22502982523653417 16216634.180975081 -773.7559678108955 -0.015005409198418335 -0.008233363629787408 39.88834568595468 71.71466303881816 4.410223357218888 -23.38572191287835 -43.196996824466936 206446.72490694874 462.55424163831975 -5549368132.0173645 3600254041.8404665 39.66331586071814 -60.72203663735157 -61.72203663735157 0.22502983372625818 0.30360311501666915
0.000177899305556 31736.79774304817 5219722893218.52 -25524946650.324467 21932223.511825204 91342682.51951717 0.13504292783222419 -20.958121066406076 -46.77366596657976 31736.79774304817 0.22507154638704033 505.8347310167916 -45.54859442019272 0.0 -229166.75360619754 339489714.1934234 0.00046241219382012595 -202178.95080802805 0.22507154638704033 16208300.286423415 -506.91896457085386 -0.015007204968281576 -0.008233958693421762 38.88336724422408 70.08547510107397 4.273407814430977 -23.383315644236426 -43.1932784350976 201715.2251218923 462.55422372875313 -5418577378.576359 3515064447.4074564 38.65829569783704 -59.32141720732334 -60.32141720732334 0.22507155592298378 0.3036448368136718
0.000182293418403 31726.760230769418 5216407740940.5 -24888343735.44825 21925751.228289887 91294538.79255453 0.1350710477258105 -20.446193220824398 -45.636090191055416 31726.760230769418 0.22511841287635084 505.85107925794625 -44.41097177817907 0.0 -98544.89103074407 -327089535.1260324 0.00047378899916322384 -197301.10064565035 0.22511841287635084 16199765.96936843 -581.7475471910147 -0.0150091014005387 -0.008234574944117752 37.95386273211266 68.37909581562435 4.191655823431016 -23.38085020891458 -43.189629904482366 196762.5427283638 462.55420491464827 -5281794145.1820545 3425971348.286605 37.728744319236306 -57.85443702370517 -58.85443702370517 0.22511842317274622 0.3036917036580864
0.000186796065837 31716.478133686214 5212954682510.548 -24281261485.88528 21918982.77817792 91245232.47116522 0.13509835924156713 -19.95824397748 -44.55179900068381 31716.478133686214 0.22516393206927857 505.87070492909544 -43.32663506861453 0.0 -10722.454462415699 49687393.50198483 0.00048544457834961117 -192540.8291963836 0.22516393206927857 16191025.778909292 -543.1307469524618 -0.015011021054965374 -0.00823521290827486 37.02969577216248 66.75264385700262 4.094632992790849 -23.37832415892871 -43.18582289835399 192040.8842723295 462.55418515019306 -5151356437.880556 3341011870.665791 36.80453184009321 -56.456170896473495 -57.456170896473495 0.22516394339082346 0.30373722377495294
0.000191409928664 31705.94554416535 5209544178224.462 -23688156077.756805 21912222.963925757 91194735.99696262 0.13512960550802955 -19.481515971392614 -43.492449722365855 31705.94554416535 0.22521600918004925 505.8806906990165 -42.2672337131858 0.0 -78878.83049597211 88583633.9378283 0.0004973857056974404 -187895.3022691849 0.22521600918004925 16182075.069817578 -510.6240414460772 -0.015013060381542827 -0.00823587312833987 36.12860192524795 65.16360258048877 4.000751905977215 -23.375736003196668 -43.18212926733531 187427.86035700617 462.5541649990299 -5023924312.889776 3258009983.344015 35.9033859160679 -55.09006915768806 -56.09006915768806 0.22521602173606092 0.3037893013625975
0.000196137753901 31695.15634957201 5206068700844.258 -23104295403.23655 21905321.8363066 91143020.87298577 0.13516207205472466 -19.01212115470203 -42.44939822830781 31695.15634957201 0.22527012009120778 505.8895551649415 -41.2241281082166 0.0 -94562.39565474901 -22280960.692400735 0.0005096193169319307 -183361.7539949514 0.22527012009120778 16172908.920165379 -518.7656101556204 -0.015015165775387062 -0.008236556166268756 35.25533040326613 63.5990073024313 3.915295773512502 -23.37308419795763 -43.17838891518911 182886.16677371095 462.5541456902321 -4898480248.3945 3176303159.830682 35.03006028317492 -53.74498454709854 -54.74498454709854 0.22527013403625962 0.3038434131474431
0.000200982356423 31684.104415461938 5202484978376.044 -22535410007.56181 21898205.350772616 91090058.54414739 0.13519470461973238 -18.554777300400907 -41.43312689662385 31684.104415461938 0.22532450769955398 505.90023935607695 -40.20780238892429 0.0 -75019.6543851705 -9318905.408498786 0.0005221525139134019 -178937.48516842132 0.22532450769955398 16163522.217259187 -519.6481421800272 -0.015017317052034697 -0.008237262587537892 34.402031711829956 62.07458217570259 3.830810165267831 -23.370367191672745 -43.17453793229058 178461.0115641736 462.5541269023243 -4776255733.145225 3096693675.455471 34.1767072041304 -52.43443477237838 -53.43443477237838 0.22532452299480976 0.3038978016932834
0.000205946620627 31672.783439781797 5198820723189.179 -21980685306.87184 21890910.094017852 91035819.70053415 0.1352282931665476 -18.10882137864372 -40.442163497973524 31672.783439781797 0.2253804886109127 505.91034137778263 -39.216783009362615 0.0 -78998.76544142656 11558200.88349068 0.0005349925676813483 -174619.8616527083 0.2253804886109127 16153909.821182987 -517.0171376789222 -0.015019531173279031 -0.008237992974018497 33.568771057505955 60.588118417423324 3.747823796370749 -23.36758338907563 -43.1706190658483 174146.01513409524 462.5541086858455 -4657075850.9656515 3019067521.5784183 33.343390568895046 -51.156521315294164 -52.156521315294164 0.22538050543636 0.3039537837495887
0.000211033502156 31661.18697789966 5195061064359.676 -21438808023.042526 21883416.19673527 90980274.39992855 0.135262523429036 -17.673178195310566 -39.47411824651095 31661.18697789966 0.22543753904839334 505.920975384064 -38.248680707462555 0.0 -77876.51078804437 -4808779.830406907 0.0005481469224978964 -170406.31280443395 0.22543753904839334 16144066.502403308 -518.6306864837243 -0.015021802904050871 -0.008238747921873589 32.756239780708995 59.136031523416946 3.6674867147475756 -23.364731157189595 -43.1666110891705 169930.8487290394 462.5540910336365 -4540658307.846026 2943240852.6383715 32.53080224166061 -49.90816237689422 -50.90816237689422 0.22543755770410034 0.3040108352788342
0.000216246029659 31649.308435470164 5191208218824.258 -20910287847.735546 21875725.63826503 90923392.03625253 0.13529752683413693 -17.248274107007273 -38.52993879606673 31649.308435470164 0.2254958780568949 505.9318152855485 -37.30444291800983 0.0 -73952.9766634337 279119.77431968105 0.0005616231997887435 -166294.32994330785 0.2254958780568949 16133986.876411753 -517.9194130724063 -0.015024136006684957 -0.008239528042281667 31.962948393086254 57.71974290141448 3.588735209512444 -23.361808823433776 -43.16251848763685 165819.57304872308 462.5540739381147 -4427112696.033637 2869285047.385571 31.73745251502936 -48.69058002442848 -49.69058002442848 0.22549589859753916 0.30406917565061187
0.000221587306592 31637.141065666758 5187258978118.5205 -20394387768.114986 21867831.833616335 90865141.32907218 0.13533329537473646 -16.83350799036547 -37.60828930507102 31637.141065666758 0.22555549229122743 505.94293839700083 -36.38273381277979 0.0 -73566.24795201981 936285.6634016435 0.0005754292021833897 -162281.4648604236 0.22555549229122743 16123665.473119097 -518.2177744766232 -0.015026531465672892 -0.008240333961782422 31.188935179303073 56.337248793509445 3.5120381516507733 -23.358814674795557 -43.15833760361784 161806.4054235506 462.554057392352 -4316280632.017652 2797096943.8299723 30.963379687011848 -47.5020515995903 -48.5020515995903 0.22555551491084236 0.30412879126403647
0.000227060513065 31624.677966248964 5183211348935.84 -19890967930.592175 21859730.486021034 90805490.31244493 0.13536985436196947 -16.42877087785471 -36.70892766095413 31624.677966248964 0.2256164239366158 505.95434065526115 -35.48331123701752 0.0 -71004.8877827152 -1121054.3427265533 0.000589572917642377 -158365.32836103297 0.2256164239366158 16113096.691407412 -518.2045258553699 -0.015028990965030482 -0.008241166322642048 30.43353693351775 54.98818601678565 3.4371454642539603 -23.355746956955212 -43.15406662771094 157890.27790180533 462.55404138957357 -4208132084.846014 2726656983.3179135 30.207920509581133 -46.34226488251546 -47.34226488251546 0.22561644877643539 0.304189724364926
0.000232668907737 31611.912075549204 5179063529613.702 -19399694506.15692 21851418.506145414 90744406.31873593 0.13540723587714976 -16.03379367375244 -35.831255920749356 31611.912075549204 0.22567872646191628 505.9660299594434 -34.60557719428744 0.0 -69413.81528042055 458697.6253596283 0.0006040625236692222 -154543.58884075293 0.22567872646191628 16102274.815759463 -518.1489273605985 -0.015031516354875077 -0.00824202578331908 29.696345147149074 53.671657638970046 3.3640542192307605 -23.352603873136868 -43.14970406030172 154068.5896174526 462.55402592404437 -4102595334.502511 2657918451.204939 29.470666420687156 -45.21044878614685 -46.21044878614685 0.2256787538498788 0.3042520285622705
0.000238415829758 31598.83616914554 5174813503523.144 -18920264913.9302 21842892.00079089 90681855.96586822 0.1354454681987588 -15.648332882367011 -34.974733024813744 31598.83616914554 0.22574244699793133 505.978013361457 -33.74899057781581 0.0 -67790.42560474633 -84404.16439686436 0.0006189063916131836 -150813.97089625295 0.22574244699793133 16091194.00993566 -518.1306476251921 -0.015034109439416228 -0.008242913018875824 28.976933126463656 52.38685205488797 3.292733242974177 -23.34938358312004 -43.14524809843494 150338.9854967262 462.55401099007645 -3999605376.888388 2590839007.9689937 28.751190679465722 -44.10590557822064 -45.10590557822064 0.22574247724457808 0.30431575102217745
0.000244304700753 31585.442856673562 5170458746701.3545 -18452385186.522568 21834145.149635118 90617805.14539224 0.13548456815188 -15.272151943745937 -34.13883330929006 31585.442856673562 0.2258076135864667 505.9902981577049 -32.91302569570359 0.0 -66127.27031012812 -177992.903193691 0.0006341130910452517 -147174.25397330342 0.2258076135864667 16079848.315236585 -518.217203951499 -0.015036771823757043 -0.008243828721383956 28.27488289918037 51.13298075940625 3.2231505326672742 -23.34608420227698 -43.140696192478366 146699.1774655444 462.55399658244363 -3899099057.6718116 2525377520.229651 28.049075285593904 -43.02795738007426 -44.02795738007426 0.22580764684251442 0.3043809195745669
